participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,trials.thisN,session,half,literacy,age_textbox.text,gender_slider.response,difference
100,21,D_exp1,0.358333333,0.559090909,83.77,84,150,62c6e9af92b231de69f69b42,Second,20,20,M,0.20075757600000005
100,3,A_exp1,0.350925926,0.235909091,97.87,9,151,62c6e9af92b231de69f69b42,Second,20,20,M,-0.11501683500000001
100,22,A_exp1,0.35,0.577045455,82.45,85,152,62c6e9af92b231de69f69b42,Second,20,20,M,0.22704545500000006
100,33,D_exp1,0.362962963,0.774545455,63.57,132,153,62c6e9af92b231de69f69b42,Second,20,20,M,0.411582492
100,27,D_exp1,0.362962963,0.666818182,75.05,108,154,62c6e9af92b231de69f69b42,Second,20,20,M,0.30385521899999995
100,18,C_exp1,0.336111111,0.505227273,87.36,71,156,62c6e9af92b231de69f69b42,Second,20,20,M,0.16911616200000001
100,3,B_exp1,0.317592593,0.235909091,97.87,10,157,62c6e9af92b231de69f69b42,Second,20,20,M,-0.08168350199999999
100,17,C_exp1,0.317592593,0.487272727,88.33,67,158,62c6e9af92b231de69f69b42,Second,20,20,M,0.16968013400000004
100,7,A_exp1,0.317592593,0.307727273,96.03,25,159,62c6e9af92b231de69f69b42,Second,20,20,M,-0.009865319999999955
100,25,B_exp1,0.317592593,0.630909091,78.2,98,160,62c6e9af92b231de69f69b42,Second,20,20,M,0.31331649800000005
100,35,A_exp1,0.373148148,0.810454545,58.87,137,161,62c6e9af92b231de69f69b42,Second,20,20,M,0.437306397
100,18,A_exp1,0.357407407,0.505227273,87.36,69,162,62c6e9af92b231de69f69b42,Second,20,20,M,0.14781986600000002
100,45,D_exp1,0.957407407,0.99,14.13,180,163,62c6e9af92b231de69f69b42,Second,20,20,M,0.03259259299999995
100,3,D_exp1,0.351851852,0.235909091,97.87,12,164,62c6e9af92b231de69f69b42,Second,20,20,M,-0.11594276100000003
100,16,D_exp1,0.362037037,0.469318182,89.4,64,166,62c6e9af92b231de69f69b42,Second,20,20,M,0.10728114499999997
100,19,B_exp1,0.362037037,0.523181818,86.21,74,167,62c6e9af92b231de69f69b42,Second,20,20,M,0.16114478099999996
100,37,C_exp1,0.505555556,0.846363636,53.4,147,169,62c6e9af92b231de69f69b42,Second,20,20,M,0.34080807999999996
100,18,B_exp1,0.332407407,0.505227273,87.36,70,170,62c6e9af92b231de69f69b42,Second,20,20,M,0.17281986600000004
100,8,C_exp1,0.332407407,0.325681818,95.52,31,171,62c6e9af92b231de69f69b42,Second,20,20,M,-0.006725588999999976
100,15,D_exp1,0.332407407,0.451363636,90.29,60,172,62c6e9af92b231de69f69b42,Second,20,20,M,0.11895622900000002
100,24,D_exp1,0.332407407,0.612954545,79.66,96,173,62c6e9af92b231de69f69b42,Second,20,20,M,0.28054713800000003
100,1,B_exp1,0.332407407,0.2,98.47,2,174,62c6e9af92b231de69f69b42,Second,20,20,M,-0.13240740699999998
100,40,D_exp1,0.653703704,0.900227273,43.56,160,175,62c6e9af92b231de69f69b42,Second,20,20,M,0.24652356900000005
100,39,C_exp1,0.646296296,0.882272727,47.19,155,176,62c6e9af92b231de69f69b42,Second,20,20,M,0.235976431
100,38,C_exp1,0.540740741,0.864318182,50.47,151,177,62c6e9af92b231de69f69b42,Second,20,20,M,0.32357744099999997
100,11,A_exp1,0.152777778,0.379545455,93.55,41,178,62c6e9af92b231de69f69b42,Second,20,20,M,0.22676767699999997
100,41,A_exp1,0.633333333,0.918181818,39.66,161,179,62c6e9af92b231de69f69b42,Second,20,20,M,0.28484848499999993
100,36,D_exp1,0.638888889,0.828409091,56.22,144,180,62c6e9af92b231de69f69b42,Second,20,20,M,0.18952020200000008
100,43,A_exp1,0.764814815,0.954090909,30.04,169,181,62c6e9af92b231de69f69b42,Second,20,20,M,0.189276094
100,34,A_exp1,0.637962963,0.7925,61.29,133,182,62c6e9af92b231de69f69b42,Second,20,20,M,0.154537037
100,13,A_exp1,0.144444444,0.415454545,91.98,49,183,62c6e9af92b231de69f69b42,Second,20,20,M,0.271010101
100,3,C_exp1,0.126851852,0.235909091,97.87,11,184,62c6e9af92b231de69f69b42,Second,20,20,M,0.109057239
100,23,C_exp1,0.312037037,0.595,81.13,91,185,62c6e9af92b231de69f69b42,Second,20,20,M,0.28296296299999996
72,42,D_exp1,0.82685188,0.936136364,35.25,168,0,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.10928448400000002
72,19,B_exp1,0.757407436,0.523181818,86.21,74,1,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.23422561800000008
72,34,D_exp1,0.784259302,0.7925,61.29,136,2,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.008240697999999935
72,28,B_exp1,0.725000028,0.684772727,73.36,110,3,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.04022730099999994
72,7,D_exp1,0.437037079,0.307727273,96.03,28,4,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.12930980599999997
72,16,C_exp1,0.37037037,0.469318182,89.4,63,5,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.09894781199999997
72,15,B_exp1,0.365740741,0.451363636,90.29,58,6,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.08562289500000003
72,42,B_exp1,0.955555527,0.936136364,35.25,166,7,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.019419163000000017
72,25,C_exp1,0.712962963,0.630909091,78.2,99,8,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.08205387199999992
72,43,A_exp1,0.838888945,0.954090909,30.04,169,9,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.11520196400000005
72,33,B_exp1,0.878703788,0.774545455,63.57,130,10,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.10415833299999999
72,36,A_exp1,0.790740755,0.828409091,56.22,141,11,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.03766833600000008
72,33,C_exp1,0.859259288,0.774545455,63.57,131,12,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.0847138329999999
72,27,B_exp1,0.683333362,0.666818182,75.05,106,13,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.016515180000000074
72,16,A_exp1,0.45648151,0.469318182,89.4,61,14,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.012836671999999993
72,40,B_exp1,0.880555612,0.900227273,43.56,158,15,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.019671661000000062
72,36,B_exp1,0.813888974,0.828409091,56.22,142,16,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.014520116999999999
72,44,A_exp1,0.926851908,0.972045455,23.65,173,17,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.045193547
72,38,A_exp1,0.850926011,0.864318182,50.47,149,18,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.013392171000000008
72,14,A_exp1,0.352777764,0.433409091,91.2,53,19,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.08063132700000003
72,5,A_exp1,0.122222229,0.271818182,96.99,17,20,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.149595953
72,18,A_exp1,0.186111132,0.505227273,87.36,69,22,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.319116141
72,4,D_exp1,0.22592594,0.253863636,97.45,16,23,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.027937696000000012
72,43,D_exp1,0.929629714,0.954090909,30.04,172,24,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.02446119499999999
72,38,C_exp1,0.87037037,0.864318182,50.47,151,25,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.006052187999999958
72,22,A_exp1,0.204629616,0.577045455,82.45,85,26,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.3724158390000001
72,31,A_exp1,0.309259273,0.738636364,67.86,121,27,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.429377091
72,24,C_exp1,0.178703697,0.612954545,79.66,95,29,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.434250848
72,30,B_exp1,0.391666695,0.720681818,69.76,118,30,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.32901512299999996
72,7,B_exp1,0.150925919,0.307727273,96.03,26,31,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.15680135400000003
72,6,A_exp1,0.227777764,0.289772727,96.58,21,32,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.061994963000000014
72,19,D_exp1,0.275925954,0.523181818,86.21,76,33,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.247255864
72,27,C_exp1,0.329629616,0.666818182,75.05,107,34,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.33718856599999997
72,24,D_exp1,0.37962963,0.612954545,79.66,96,35,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.23332491500000002
72,20,D_exp1,0.237037023,0.541136364,85.04,80,36,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.30409934099999997
72,32,C_exp1,0.594444487,0.756590909,65.73,127,37,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.16214642200000007
72,37,D_exp1,0.815740797,0.846363636,53.4,148,39,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.030622838999999957
72,32,A_exp1,0.902777778,0.756590909,65.73,125,40,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.146186869
72,45,B_exp1,0.992592564,0.99,14.13,178,41,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.002592563999999964
72,12,C_exp1,0.187037044,0.3975,92.82,47,42,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.210462956
72,31,C_exp1,0.830555527,0.738636364,67.86,123,43,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.09191916300000003
72,29,B_exp1,0.756481524,0.702727273,71.6,114,44,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.053754250999999975
72,14,C_exp1,0.257407436,0.433409091,91.2,55,45,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.17600165500000003
72,37,A_exp1,0.647222236,0.846363636,53.4,145,46,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.19914140000000002
72,22,D_exp1,0.594444487,0.577045455,82.45,88,47,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.017399031999999925
72,28,D_exp1,0.541666667,0.684772727,73.36,112,48,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.14310606000000003
72,24,B_exp1,0.408333319,0.612954545,79.66,94,49,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.20462122600000004
72,16,B_exp1,0.313888903,0.469318182,89.4,62,50,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.15542927899999998
72,20,A_exp1,0.226851852,0.541136364,85.04,77,51,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.31428451199999996
72,39,B_exp1,0.876851824,0.882272727,47.19,154,52,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.005420903000000088
72,12,A_exp1,0.352777764,0.3975,92.82,45,53,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.044722236000000026
72,21,D_exp1,0.240740741,0.559090909,83.77,84,54,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.31835016800000004
72,43,B_exp1,0.92777775,0.954090909,30.04,170,55,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.026313159000000086
72,33,A_exp1,0.839814787,0.774545455,63.57,129,56,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.06526933199999996
72,1,A_exp1,0.10092594,0.2,98.47,1,57,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.09907406
72,20,C_exp1,0.287037037,0.541136364,85.04,79,58,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.254099327
72,14,D_exp1,0.231481481,0.433409091,91.2,56,60,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.20192761000000004
72,39,C_exp1,0.895370342,0.882272727,47.19,155,61,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.013097614999999951
72,7,A_exp1,0.075000021,0.307727273,96.03,25,62,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.23272725200000002
72,17,A_exp1,0.139814836,0.487272727,88.33,65,63,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.347457891
72,4,A_exp1,0.122222229,0.253863636,97.45,13,64,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.131641407
72,12,B_exp1,0.163888896,0.3975,92.82,46,65,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.23361110400000001
72,29,A_exp1,0.332407422,0.702727273,71.6,113,66,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.37031985100000003
72,45,D_exp1,1,0.99,14.13,180,67,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.010000000000000009
72,10,D_exp1,0.086111104,0.361590909,94.23,40,68,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.275479805
72,2,A_exp1,0.237037023,0.217954545,98.2,5,69,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.019082478000000014
72,26,B_exp1,0.134259259,0.648863636,76.62,102,70,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.514604377
72,45,C_exp1,0.981481481,0.99,14.13,179,71,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.008518519000000002
72,41,A_exp1,0.896296325,0.918181818,39.66,161,72,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.021885492999999978
72,5,C_exp1,0.121296317,0.271818182,96.99,19,73,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.15052186500000003
72,4,C_exp1,0.173148155,0.253863636,97.45,15,74,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.080715481
72,11,D_exp1,0.030555548,0.379545455,93.55,44,75,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.348989907
72,2,D_exp1,0.187962956,0.217954545,98.2,8,76,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.029991589000000013
72,33,D_exp1,0.593518504,0.774545455,63.57,132,77,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.1810269510000001
72,10,C_exp1,0.14166666,0.361590909,94.23,39,78,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.21992424900000002
72,21,B_exp1,0.261111153,0.559090909,83.77,82,79,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.29797975600000004
72,4,B_exp1,0.163888896,0.253863636,97.45,14,80,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.08997474
72,8,A_exp1,0.087962963,0.325681818,95.52,29,81,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.237718855
72,42,A_exp1,0.816666638,0.936136364,35.25,165,82,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.11946972600000005
72,2,C_exp1,0.045370384,0.217954545,98.2,7,83,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.172584161
72,2,B_exp1,0.133333347,0.217954545,98.2,6,84,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.08462119800000001
72,8,B_exp1,0.209259245,0.325681818,95.52,30,85,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.116422573
72,44,B_exp1,0.890740712,0.972045455,23.65,174,86,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.0813047429999999
72,5,D_exp1,0.047222243,0.271818182,96.99,20,87,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.22459593900000002
72,10,A_exp1,0.064814815,0.361590909,94.23,37,88,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.29677609400000005
72,32,D_exp1,0.762962977,0.756590909,65.73,128,89,62c6ea156ee5aaca7c15d1a9,First,25,22,M,-0.0063720680000000085
72,25,D_exp1,0.470370399,0.630909091,78.2,100,90,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.16053869200000004
72,9,A_exp1,0.234259288,0.343636364,94.9,33,91,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.10937707600000002
72,6,B_exp1,0.277777778,0.289772727,96.58,22,92,62c6ea156ee5aaca7c15d1a9,First,25,22,M,0.011994949000000033
72,9,B_exp1,0.121296317,0.343636364,94.9,34,93,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.22234004700000004
72,40,C_exp1,0.897222307,0.900227273,43.56,159,94,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.003004965999999998
72,11,C_exp1,0.078703704,0.379545455,93.55,43,95,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.300841751
72,42,C_exp1,0.888888889,0.936136364,35.25,167,96,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.04724747500000004
72,32,B_exp1,0.794444473,0.756590909,65.73,126,97,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.03785356399999995
72,3,A_exp1,0.047222243,0.235909091,97.87,9,98,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.188686848
72,44,C_exp1,0.986111111,0.972045455,23.65,175,99,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.014065656000000093
72,13,C_exp1,0.175000014,0.415454545,91.98,51,100,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.240454531
72,45,A_exp1,0.891666695,0.99,14.13,177,101,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.09833330500000004
72,39,A_exp1,0.815740797,0.882272727,47.19,153,102,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.06653193000000002
72,13,D_exp1,0.185185185,0.415454545,91.98,52,103,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.23026936
72,38,D_exp1,0.741666653,0.864318182,50.47,152,104,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.12265152899999998
72,10,B_exp1,0.27407406,0.361590909,94.23,38,105,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.08751684900000001
72,19,A_exp1,0.114814829,0.523181818,86.21,73,106,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.40836698899999996
72,30,C_exp1,0.287962949,0.720681818,69.76,119,107,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.43271886899999995
72,29,C_exp1,0.350000028,0.702727273,71.6,115,108,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.352727245
72,16,D_exp1,0.277777778,0.469318182,89.4,64,109,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.191540404
72,19,C_exp1,0.360185199,0.523181818,86.21,75,110,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.16299661899999995
72,1,D_exp1,0.182407414,0.2,98.47,4,111,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.01759258600000002
72,12,D_exp1,0.211111139,0.3975,92.82,48,112,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.18638886100000002
72,36,C_exp1,0.690740727,0.828409091,56.22,143,113,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.13766836400000004
72,34,A_exp1,0.641666695,0.7925,61.29,133,114,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.15083330500000003
72,28,A_exp1,0.623148176,0.684772727,73.36,109,115,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.06162455099999997
72,9,D_exp1,0.35555557,0.343636364,94.9,36,116,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.01191920599999996
72,44,D_exp1,0.906481566,0.972045455,23.65,176,117,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.06556388899999999
72,35,A_exp1,0.841666751,0.810454545,58.87,137,118,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.031212205999999965
72,23,B_exp1,0.237963005,0.595,81.13,90,119,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.35703699499999997
72,38,B_exp1,0.714814857,0.864318182,50.47,150,120,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.14950332499999996
72,5,B_exp1,0.280555584,0.271818182,96.99,18,121,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.008737402000000005
72,18,C_exp1,0.202777792,0.505227273,87.36,71,122,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.302449481
72,6,C_exp1,0.146296289,0.289772727,96.58,23,123,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.143476438
72,37,B_exp1,0.786111125,0.846363636,53.4,146,124,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.06025251099999995
72,40,A_exp1,0.726851852,0.900227273,43.56,157,125,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.17337542100000003
72,3,D_exp1,0.155555548,0.235909091,97.87,12,126,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.080353543
72,11,A_exp1,0.087037051,0.379545455,93.55,41,127,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.292508404
72,26,A_exp1,0.614814829,0.648863636,76.62,101,128,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.034048807000000014
72,36,D_exp1,0.705555598,0.828409091,56.22,144,129,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.12285349300000004
72,17,B_exp1,0.409259302,0.487272727,88.33,66,130,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.07801342500000003
72,40,D_exp1,0.816666638,0.900227273,43.56,160,131,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.0835606350000001
72,25,B_exp1,0.750925912,0.630909091,78.2,98,132,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.120016821
72,17,C_exp1,0.606481481,0.487272727,88.33,67,133,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.11920875399999997
72,29,D_exp1,0.693518533,0.702727273,71.6,116,134,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.009208740000000049
72,27,D_exp1,0.635185171,0.666818182,75.05,108,135,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.03163301099999993
72,30,A_exp1,0.58148151,0.720681818,69.76,117,136,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.13920030799999994
72,15,C_exp1,0.365740741,0.451363636,90.29,59,137,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.08562289500000003
72,14,B_exp1,0.290740755,0.433409091,91.2,54,138,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.142668336
72,34,C_exp1,0.494444459,0.7925,61.29,135,139,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.298055541
72,15,A_exp1,0.402777778,0.451363636,90.29,57,140,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.04858585800000004
72,28,C_exp1,0.640740783,0.684772727,73.36,111,141,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.04403194399999999
72,6,D_exp1,0.299074102,0.289772727,96.58,24,142,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.009301375
72,17,D_exp1,0.171296296,0.487272727,88.33,68,143,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.31597643100000006
72,3,B_exp1,0.279629672,0.235909091,97.87,10,145,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.04372058100000001
72,1,C_exp1,0.193518533,0.2,98.47,3,146,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.0064814670000000185
72,30,D_exp1,0.639814801,0.720681818,69.76,120,147,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.08086701699999999
72,31,D_exp1,0.569444444,0.738636364,67.86,124,148,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.16919191999999994
72,35,B_exp1,0.731481481,0.810454545,58.87,138,150,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.07897306400000004
72,23,D_exp1,0.670370384,0.595,81.13,92,151,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.07537038400000007
72,7,C_exp1,0.318518533,0.307727273,96.03,27,152,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.01079125999999997
72,15,D_exp1,0.208333333,0.451363636,90.29,60,153,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.243030303
72,9,C_exp1,0.162037037,0.343636364,94.9,35,154,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.18159932700000003
72,22,B_exp1,0.089814822,0.577045455,82.45,86,155,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.487230633
72,13,B_exp1,0.124074088,0.415454545,91.98,50,156,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.29138045700000004
72,26,D_exp1,0.613888917,0.648863636,76.62,104,157,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.03497471899999993
72,8,D_exp1,0.549074102,0.325681818,95.52,32,158,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.22339228399999994
72,31,B_exp1,0.733333376,0.738636364,67.86,122,159,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.005302987999999953
72,43,C_exp1,0.944444444,0.954090909,30.04,171,160,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.009646464999999993
72,1,B_exp1,0.159259266,0.2,98.47,2,161,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.040740734
72,3,C_exp1,0.232407393,0.235909091,97.87,11,162,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.0035016979999999975
72,18,D_exp1,0.293518561,0.505227273,87.36,72,163,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.21170871200000002
72,11,B_exp1,0.196296303,0.379545455,93.55,42,164,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.18324915199999997
72,21,A_exp1,NA,0.559090909,83.77,81,165,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,NA
72,22,C_exp1,0.766666695,0.577045455,82.45,87,166,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,-0.1896212399999999
72,27,A_exp1,0.662962949,0.666818182,75.05,105,167,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.0038552330000000135
72,26,C_exp1,0.62962963,0.648863636,76.62,103,168,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.019234005999999915
72,23,A_exp1,0.574074074,0.595,81.13,89,169,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.020925925999999984
72,25,A_exp1,0.530555584,0.630909091,78.2,97,170,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.10035350700000001
72,20,B_exp1,0.484259288,0.541136364,85.04,78,171,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.05687707599999997
72,18,B_exp1,0.387037065,0.505227273,87.36,70,172,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.11819020800000002
72,35,C_exp1,0.720370399,0.810454545,58.87,139,173,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.09008414600000003
72,41,C_exp1,0.886111083,0.918181818,39.66,163,174,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.03207073500000002
72,39,D_exp1,0.856481481,0.882272727,47.19,156,175,62c6ea156ee5aaca7c15d1a9,Second,25,22,M,0.025791246000000045
