factor,slider.response,my_rs,difference
size_manipulated,0.371538266,0.487272727,0.115734461
standard_plot,0.895945325,0.864318182,-0.031627143
standard_plot,0.199510566,0.217954545,0.018443979
standard_plot,0.191186734,0.469318182,0.278131448
standard_plot,0.212458886,0.271818182,0.059359296
size_manipulated,0.8691238,0.810454545,-0.058669255
standard_plot,0.257778103,0.325681818,0.067903715
standard_plot,0.52969276,0.630909091,0.101216331
standard_plot,0.842302275,0.810454545,-0.03184773
standard_plot,0.500096646,0.451363636,-0.04873301
standard_plot,0.248529321,0.235909091,-0.01262023
standard_plot,0.981034322,0.99,0.008965678
size_manipulated,0.805307149,0.648863636,-0.156443513
size_manipulated,0.840452378,0.738636364,-0.101816014
standard_plot,0.244829783,0.2,-0.044829783
size_manipulated,0.391885727,0.361590909,-0.030294818
size_manipulated,0.824729597,0.774545455,-0.050184142
size_manipulated,0.847851583,0.702727273,-0.14512431
size_manipulated,0.901494633,0.846363636,-0.055130997
standard_plot,0.808081803,0.828409091,0.020327288
size_manipulated,0.632354501,0.415454545,-0.216899956
standard_plot,0.795133418,0.882272727,0.087139309
standard_plot,0.581486105,0.666818182,0.085332077
standard_plot,0.371538266,0.612954545,0.241416279
size_manipulated,0.880222415,0.828409091,-0.051813324
standard_plot,0.294773294,0.523181818,0.228408524
standard_plot,0.264252167,0.343636364,0.079384197
size_manipulated,0.662875564,0.559090909,-0.103784655
standard_plot,0.587035412,0.253863636,-0.333171776
standard_plot,0.560213888,0.595,0.034786112
size_manipulated,0.573162208,0.379545455,-0.193616753
standard_plot,0.784034803,0.918181818,0.134147015
size_manipulated,0.483448852,0.505227273,0.021778421
standard_plot,0.369688496,0.541136364,0.171447868
size_manipulated,0.298472833,0.307727273,0.00925444
size_manipulated,0.89502044,0.900227273,0.005206833
standard_plot,0.672124345,0.7925,0.120375655
size_manipulated,0.964386528,0.972045455,0.007658927
standard_plot,0.690621973,0.846363636,0.155741663
size_manipulated,0.404834047,0.433409091,0.028575044
standard_plot,0.390035958,0.756590909,0.366554951
standard_plot,0.242055129,0.505227273,0.263172144
size_manipulated,0.883921954,0.7925,-0.091421954
standard_plot,0.508420607,0.720681818,0.212261211
standard_plot,0.509345492,0.648863636,0.139518144
standard_plot,0.492697634,0.361590909,-0.131106725
standard_plot,0.482523967,0.379545455,-0.102978512
size_manipulated,0.256853218,0.2,-0.056853218
size_manipulated,0.937565003,0.954090909,0.016525906
standard_plot,0.522293812,0.577045455,0.054751643
size_manipulated,0.820105174,0.756590909,-0.063514265
size_manipulated,0.520444043,0.289772727,-0.230671316
size_manipulated,0.531542594,0.577045455,0.045502861
standard_plot,0.339167562,0.702727273,0.363559711
size_manipulated,0.786809328,0.720681818,-0.06612751
size_manipulated,0.210609181,0.271818182,0.061209001
size_manipulated,0.211534002,0.253863636,0.042329634
size_manipulated,0.592584656,0.612954545,0.020369889
standard_plot,0.921841965,0.972045455,0.05020349
size_manipulated,0.355815356,0.325681818,-0.030133538
size_manipulated,0.838602608,0.864318182,0.025715574
size_manipulated,0.679523422,0.3975,-0.282023422
standard_plot,0.331768421,0.487272727,0.155504306
standard_plot,0.283674743,0.289772727,0.006097984
standard_plot,0.830278904,0.954090909,0.123812005
size_manipulated,0.717443498,0.666818182,-0.050625316
size_manipulated,0.510270377,0.541136364,0.030865987
standard_plot,0.799757841,0.936136364,0.136378523
standard_plot,0.810856328,0.738636364,-0.072219964
size_manipulated,0.400209624,0.451363636,0.051154012
size_manipulated,0.838602608,0.918181818,0.07957921
size_manipulated,0.937565003,0.99,0.052434997
size_manipulated,0.876522877,0.882272727,0.00574985
size_manipulated,0.744265022,0.595,-0.149265022
standard_plot,0.560213888,0.774545455,0.214331567
size_manipulated,0.235581001,0.343636364,0.108055363
standard_plot,0.146792498,0.307727273,0.160934775
size_manipulated,0.143092959,0.217954545,0.074861586
standard_plot,0.302172307,0.559090909,0.256918602
size_manipulated,0.464026275,0.523181818,0.059155543
standard_plot,0.477899544,0.415454545,-0.062444999
size_manipulated,0.674898999,0.684772727,0.009873728
standard_plot,0.726692344,0.900227273,0.173534929
size_manipulated,0.871898454,0.936136364,0.06423791
size_manipulated,0.778485624,0.630909091,-0.147576533
standard_plot,0.654551667,0.684772727,0.03022106
standard_plot,0.287374282,0.3975,0.110125718
standard_plot,0.221707797,0.433409091,0.211701294
standard_plot,0.810185185,0.954090909,0.143905724
standard_plot,0.614814815,0.828409091,0.213594276
size_manipulated,0.500925926,0.559090909,0.058164983
size_manipulated,0.962962963,0.846363636,-0.116599327
standard_plot,0.12037037,0.289772727,0.169402357
standard_plot,0.246296296,0.235909091,-0.010387205
size_manipulated,0.951851852,0.828409091,-0.123442761
standard_plot,0.349074074,0.595,0.245925926
standard_plot,0.252777778,0.541136364,0.288358586
standard_plot,0.326851852,0.702727273,0.375875421
size_manipulated,0.899074074,0.702727273,-0.196346801
size_manipulated,0.951851852,0.738636364,-0.213215488
size_manipulated,0.948148148,0.756590909,-0.191557239
standard_plot,0.247222222,0.720681818,0.473459596
size_manipulated,0.562962963,0.379545455,-0.183417508
standard_plot,0.403703704,0.523181818,0.119478114
size_manipulated,0.776851852,0.595,-0.181851852
standard_plot,0.944444444,0.936136364,-0.00830808
size_manipulated,0.850925926,0.433409091,-0.417516835
size_manipulated,0.596296296,0.361590909,-0.234705387
size_manipulated,0.939814815,0.882272727,-0.057542088
size_manipulated,0.422222222,0.235909091,-0.186313131
standard_plot,0.161111111,0.271818182,0.110707071
size_manipulated,0.730555556,0.469318182,-0.261237374
size_manipulated,0.861111111,0.612954545,-0.248156566
standard_plot,0.116666667,0.253863636,0.137196969
size_manipulated,0.637962963,0.415454545,-0.222508418
standard_plot,0.581481481,0.864318182,0.282836701
standard_plot,0.181481481,0.307727273,0.126245792
standard_plot,0.112962963,0.469318182,0.356355219
size_manipulated,0.998148148,0.99,-0.008148148
standard_plot,0.239814815,0.612954545,0.37313973
standard_plot,0.3,0.774545455,0.474545455
size_manipulated,0.934259259,0.972045455,0.037786196
standard_plot,0.29537037,0.756590909,0.461220539
size_manipulated,0.378703704,0.343636364,-0.03506734
standard_plot,0.262962963,0.451363636,0.188400673
size_manipulated,0.648148148,0.541136364,-0.107011784
standard_plot,0.886111111,0.918181818,0.032070707
standard_plot,0.323148148,0.577045455,0.253897307
standard_plot,0.056481481,0.361590909,0.305109428
size_manipulated,0.694444444,0.523181818,-0.171262626
standard_plot,0.180555556,0.343636364,0.163080808
size_manipulated,0.331481481,0.2,-0.131481481
size_manipulated,0.557407407,0.3975,-0.159907407
standard_plot,0.234259259,0.487272727,0.253013468
size_manipulated,0.344444444,0.271818182,-0.072626262
size_manipulated,0.316666667,0.307727273,-0.008939394
size_manipulated,0.698148148,0.900227273,0.202079125
standard_plot,0.437962963,0.810454545,0.372491582
standard_plot,0.797222222,0.972045455,0.174823233
standard_plot,0.147222222,0.505227273,0.358005051
size_manipulated,0.749074074,0.630909091,-0.118164983
size_manipulated,0.746296296,0.666818182,-0.079478114
size_manipulated,0.782407407,0.7925,0.010092593
size_manipulated,0.703703704,0.684772727,-0.018930977
standard_plot,0.89537037,0.99,0.09462963
size_manipulated,0.837037037,0.864318182,0.027281145
standard_plot,0.202777778,0.325681818,0.12290404
size_manipulated,0.25462963,0.325681818,0.071052188
size_manipulated,0.300925926,0.451363636,0.15043771
standard_plot,0.151851852,0.2,0.048148148
standard_plot,0.1,0.217954545,0.117954545
size_manipulated,0.917592593,0.954090909,0.036498316
standard_plot,0.162962963,0.3975,0.234537037
standard_plot,0.128703704,0.379545455,0.250841751
size_manipulated,0.846296296,0.720681818,-0.125614478
size_manipulated,0.831481481,0.810454545,-0.021026936
standard_plot,0.119444444,0.433409091,0.313964647
standard_plot,0.127777778,0.684772727,0.556994949
size_manipulated,0.911111111,0.936136364,0.025025253
size_manipulated,0.264814815,0.253863636,-0.010951179
size_manipulated,0.394444444,0.505227273,0.110782829
size_manipulated,0.561111111,0.577045455,0.015934344
standard_plot,0.507407407,0.882272727,0.37486532
size_manipulated,0.777777778,0.918181818,0.14040404
standard_plot,0.2,0.648863636,0.448863636
standard_plot,0.131481481,0.666818182,0.535336701
standard_plot,0.6,0.900227273,0.300227273
standard_plot,0.119444444,0.630909091,0.511464647
size_manipulated,0.131481481,0.217954545,0.086473064
size_manipulated,0.101851852,0.289772727,0.187920875
standard_plot,0.506481481,0.7925,0.286018519
standard_plot,0.550925926,0.846363636,0.29543771
size_manipulated,0.448148148,0.487272727,0.039124579
size_manipulated,0.567592593,0.648863636,0.081271043
standard_plot,0.201851852,0.559090909,0.357239057
standard_plot,0.137962963,0.415454545,0.277491582
standard_plot,0.218518519,0.738636364,0.520117845
size_manipulated,0.883333333,0.774545455,-0.108787878
standard_plot,0.196614566,0.648863636,0.45224907
standard_plot,NA,0.505227273,NA
standard_plot,0.393229143,0.307727273,-0.08550187
standard_plot,0.210937482,0.577045455,0.366107973
standard_plot,0.109374985,0.900227273,0.790852288
size_manipulated,0.457031225,0.666818182,0.209786957
standard_plot,0.338541645,0.774545455,0.43600381
size_manipulated,0.598958304,0.289772727,-0.309185577
standard_plot,0.121093735,0.343636364,0.222542629
size_manipulated,0.614583303,0.7925,0.177916697
size_manipulated,0.499999973,0.325681818,-0.174318155
standard_plot,0.257812481,0.451363636,0.193551155
standard_plot,0.1627604,0.3975,0.2347396
standard_plot,0.062499987,0.936136364,0.873636377
size_manipulated,0.248697898,0.541136364,0.292438466
size_manipulated,0.197916649,0.882272727,0.684356078
standard_plot,0.470052058,0.882272727,0.412220669
size_manipulated,0.552083305,0.469318182,-0.082765123
size_manipulated,0.26953123,0.487272727,0.217741497
size_manipulated,0.488281224,0.738636364,0.25035514
size_manipulated,0.332031229,0.612954545,0.280923316
size_manipulated,0.578124971,0.846363636,0.268238665
size_manipulated,0.683593718,0.900227273,0.216633555
standard_plot,0.871093712,0.271818182,-0.59927553
size_manipulated,0.644531219,0.343636364,-0.300894855
standard_plot,0.60937497,0.469318182,-0.140056788
standard_plot,0.328124979,0.612954545,0.284829566
standard_plot,0.652343719,0.810454545,0.158110826
standard_plot,0.694010384,0.559090909,-0.134919475
size_manipulated,0.385416644,0.271818182,-0.113598462
size_manipulated,0.152343734,0.954090909,0.801747175
standard_plot,0.338541645,0.954090909,0.615549264
standard_plot,0.523437473,0.702727273,0.1792898
size_manipulated,0.600260387,0.451363636,-0.148896751
standard_plot,0.335937478,0.541136364,0.205198886
standard_plot,0.544270806,0.972045455,0.427774649
size_manipulated,0.688802051,0.702727273,0.013925222
size_manipulated,0.367187477,0.936136364,0.568948887
size_manipulated,0.455729141,0.361590909,-0.094138232
size_manipulated,0.355468728,0.720681818,0.36521309
standard_plot,0.27343748,0.379545455,0.106107975
size_manipulated,0.412760393,0.810454545,0.397694152
standard_plot,0.282552063,0.487272727,0.204720664
standard_plot,0.205729149,0.756590909,0.55086176
standard_plot,0.283854147,0.361590909,0.077736762
size_manipulated,0.492187474,0.577045455,0.084857981
standard_plot,0.324218729,0.217954545,-0.106264184
standard_plot,0.183593733,0.846363636,0.662769903
size_manipulated,0.559895805,0.630909091,0.071013286
size_manipulated,0.489583307,0.415454545,-0.074128762
standard_plot,0.376302061,0.415454545,0.039152484
size_manipulated,0.473958308,0.648863636,0.174905328
size_manipulated,0.235677065,0.756590909,0.520913844
size_manipulated,0.343749978,0.828409091,0.484659113
size_manipulated,0.451822892,0.523181818,0.071358926
standard_plot,0.364583311,0.666818182,0.302234871
size_manipulated,0.319010396,0.505227273,0.186216877
size_manipulated,0.473958308,0.3975,-0.076458308
standard_plot,0.251302064,0.289772727,0.038470663
size_manipulated,0.213541649,0.864318182,0.650776533
standard_plot,0.294270813,0.828409091,0.534138278
size_manipulated,0.350260395,0.918181818,0.567921423
size_manipulated,0.38802081,0.235909091,-0.152111719
size_manipulated,0.457031225,0.217954545,-0.23907668
standard_plot,0.295572896,0.235909091,-0.059663805
standard_plot,0.141927068,0.325681818,0.18375475
standard_plot,0.079427069,0.7925,0.713072931
size_manipulated,0.433593725,0.379545455,-0.05404827
standard_plot,0.464843725,0.738636364,0.273792639
size_manipulated,0.555989555,0.595,0.039010445
size_manipulated,0.264322897,0.972045455,0.707722558
standard_plot,0.295572896,0.864318182,0.568745286
standard_plot,0.069010403,0.918181818,0.849171415
size_manipulated,0.535156222,0.684772727,0.149616505
standard_plot,0.217447899,0.595,0.377552101
size_manipulated,0.337239562,0.433409091,0.096169529
standard_plot,0.057291653,0.99,0.932708347
standard_plot,0.345052061,0.433409091,0.08835703
standard_plot,0.201822899,0.253863636,0.052040737
standard_plot,0.223958315,0.2,-0.023958315
size_manipulated,0.345052061,0.774545455,0.429493394
size_manipulated,0.345052061,0.253863636,-0.091188425
standard_plot,0.183593733,0.630909091,0.447315358
standard_plot,0.339843728,0.684772727,0.344928999
size_manipulated,0.390624977,0.2,-0.190624977
size_manipulated,0.141927068,0.99,0.848072932
standard_plot,0.1783854,0.523181818,0.344796418
size_manipulated,0.365885394,0.307727273,-0.058158121
standard_plot,0.196614566,0.720681818,0.524067252
size_manipulated,0.311197896,0.559090909,0.247893013
size_manipulated,0.352682292,0.235909091,-0.116773201
size_manipulated,0.21734809,0.595,0.37765191
standard_plot,0.0634375,0.487272727,0.423835227
standard_plot,0.218680556,0.702727273,0.484046717
size_manipulated,0.387790799,0.846363636,0.458572837
size_manipulated,0.357256944,0.541136364,0.18387942
size_manipulated,0.224895833,0.253863636,0.028967803
size_manipulated,0.359001736,0.738636364,0.379634628
standard_plot,0.221015625,0.828409091,0.607393466
size_manipulated,0.268771701,0.630909091,0.36213739
standard_plot,0.297990451,0.936136364,0.638145913
size_manipulated,0.382847222,0.810454545,0.427607323
standard_plot,0.304344618,0.954090909,0.649746291
size_manipulated,0.547209201,0.936136364,0.388927163
standard_plot,0.22703559,0.972045455,0.745009865
size_manipulated,0.012925347,0.217954545,0.205029198
standard_plot,0.212473958,0.846363636,0.633889678
standard_plot,0.259544271,0.882272727,0.622728456
standard_plot,0.001180556,0.3975,0.396319444
standard_plot,0.013138021,0.289772727,0.276634706
size_manipulated,0.012569444,0.451363636,0.438794192
size_manipulated,0.020850694,0.433409091,0.412558397
standard_plot,0.001358507,0.523181818,0.521823311
size_manipulated,0.052157118,0.523181818,0.4710247
size_manipulated,0.052157118,0.720681818,0.6685247
size_manipulated,0.984561632,0.972045455,-0.012516177
standard_plot,0.011597222,0.253863636,0.242266414
size_manipulated,0.431393229,0.756590909,0.32519768
size_manipulated,0.514726563,0.828409091,0.313682528
standard_plot,0.032686632,0.325681818,0.292995186
standard_plot,0.194752604,0.738636364,0.54388376
standard_plot,0.172825521,0.756590909,0.583765388
size_manipulated,0.310538194,0.505227273,0.194689079
size_manipulated,0.228138021,0.361590909,0.133452888
size_manipulated,0.980590278,0.954090909,-0.026499369
standard_plot,0.453085938,0.918181818,0.46509588
size_manipulated,0.275724826,0.559090909,0.283366083
standard_plot,0.172782118,0.2,0.027217882
size_manipulated,0.89328125,0.882272727,-0.011008523
size_manipulated,0.107921007,0.577045455,0.469124448
standard_plot,0.150373264,0.7925,0.642126736
standard_plot,0.016762153,0.541136364,0.524374211
standard_plot,0.008862847,0.379545455,0.370682608
standard_plot,0.008862847,0.666818182,0.657955335
standard_plot,0.015264757,0.559090909,0.543826152
size_manipulated,0.163489583,0.648863636,0.485374053
standard_plot,0.099292535,0.577045455,0.47775292
size_manipulated,0.090690104,0.415454545,0.324764441
size_manipulated,0.090690104,0.487272727,0.396582623
standard_plot,0.030065104,0.217954545,0.187889441
size_manipulated,0.473515625,0.774545455,0.30102983
standard_plot,0.145716146,0.720681818,0.574965672
standard_plot,0.071037326,0.595,0.523962674
